Lat,Lng,CDD30,HDD30
46.0436,-118.4628,526.0,5401.0
47.7567,-118.6775,323.0,7212.0
48.4742,-120.1886,308.0,7231.0
46.5742,-120.6008,533.0,5513.0
46.5897,-120.5414,712.0,5244.0
37.7272,-80.6592,702.0,5311.0
38.1211,-81.1178,816.0,4856.0
37.4225,-81.0256,442.0,5685.0
38.5311,-79.7714,224.0,6775.0
39.2728,-79.3683,247.0,6996.0
37.7647,-81.1939,313.0,6089.0
39.0231,-79.9331,535.0,5834.0
37.2556,-81.2264,477.0,5552.0
37.6411,-80.8831,924.0,4844.0
38.1872,-80.1336,463.0,6159.0
38.9803,-80.22,645.0,5566.0
39.6464,-80.4064,526.0,5937.0
39.5064,-78.3158,783.0,5514.0
39.2047,-81.1572,779.0,5416.0
39.05,-79.4167,218.0,6608.0
39.0536,-79.4483,149.0,7419.0
38.3139,-81.7186,924.0,4955.0
39.2683,-80.3522,807.0,5456.0
38.4933,-81.3483,999.0,4877.0
39.6772,-79.7719,320.0,6655.0
38.9628,-81.2728,782.0,5493.0
39.0981,-79.4322,192.0,7275.0
37.86,-81.4631,783.0,5165.0
37.9497,-82.4047,894.0,4841.0
39.0614,-81.4022,924.0,5148.0
37.3872,-81.4053,782.0,4651.0
39.4667,-80.1333,895.0,5117.0
37.5894,-81.0925,503.0,5787.0
38.6756,-79.3092,626.0,5219.0
38.2894,-79.8186,221.0,6603.0
38.665,-80.7672,927.0,4976.0
38.8072,-79.7172,173.0,7189.0
38.9339,-80.8325,945.0,4988.0
38.91,-81.0844,865.0,5286.0
38.6197,-80.3822,486.0,5633.0
38.2794,-82.1114,1058.0,4819.0
39.2189,-81.0486,779.0,5459.0
38.6844,-82.1836,1025.0,4883.0
38.4014,-82.5267,1240.0,4499.0
39.3833,-77.8833,817.0,5363.0
39.4206,-79.005,873.0,5426.0
37.7333,-81.5833,501.0,5594.0
38.6311,-80.0856,174.0,6897.0
37.8564,-80.4042,498.0,5954.0
37.8717,-81.9947,1320.0,4343.0
38.1947,-81.3706,1175.0,4369.0
38.9453,-78.7981,598.0,5681.0
38.1025,-81.8464,1187.0,4609.0
39.5436,-80.4647,591.0,5975.0
38.2175,-80.0914,326.0,6577.0
39.4658,-77.9669,892.0,5252.0
38.8722,-78.8617,603.0,5645.0
37.99,-80.6803,242.0,6567.0
39.4953,-80.9047,710.0,5700.0
39.0461,-78.9664,857.0,5290.0
39.6167,-79.9667,753.0,5395.0
39.9056,-80.755,909.0,5303.0
38.1878,-80.8483,559.0,5791.0
37.5794,-81.3264,763.0,5173.0
40.5261,-80.6275,725.0,5725.0
37.9714,-81.1508,595.0,5328.0
37.6761,-81.6214,745.0,5178.0
39.1031,-79.6658,538.0,6004.0
38.4197,-82.2986,997.0,4963.0
38.9989,-79.1361,841.0,5090.0
39.1461,-80.0411,733.0,5331.0
38.6789,-80.1958,369.0,6138.0
40.1478,-80.7014,824.0,5488.0
37.5742,-81.5356,858.0,5078.0
37.5972,-81.8203,724.0,5190.0
38.2061,-80.5206,364.0,6024.0
38.8172,-81.7119,1093.0,4812.0
38.8561,-80.3075,538.0,5675.0
39.3389,-78.7728,878.0,5371.0
39.3419,-79.67,613.0,5751.0
38.9817,-81.5658,718.0,5536.0
38.3333,-79.925,323.0,6447.0
38.3989,-79.995,54.0,8161.0
38.7506,-81.9808,706.0,5510.0
38.8008,-81.3583,786.0,5376.0
39.0044,-80.4744,793.0,5424.0
38.57,-79.2758,565.0,5608.0
38.22,-80.8939,500.0,5698.0
38.6611,-80.6969,850.0,5147.0
39.4467,-79.5469,372.0,6159.0
39.3136,-80.0297,558.0,5574.0
37.5436,-80.5336,664.0,5308.0
38.7833,-79.2833,697.0,5150.0
39.1139,-78.5811,743.0,5476.0
38.4739,-80.4086,696.0,5090.0
38.5358,-80.4169,678.0,5247.0
39.0439,-80.4725,820.0,5250.0
39.2911,-80.7694,800.0,5322.0
40.0567,-80.7283,929.0,5308.0
37.7889,-80.3083,537.0,5690.0
37.6731,-82.2761,1321.0,4163.0
38.5278,-81.9153,1086.0,4663.0
42.6475,-89.0644,674.0,7038.0
44.3272,-91.9194,747.0,7130.0
45.3011,-92.3631,500.0,8324.0
45.1603,-89.1128,260.0,9095.0
44.2769,-88.4378,616.0,7629.0
43.0411,-89.4286,597.0,7283.0
42.7006,-89.8672,591.0,7292.0
43.3008,-89.3269,426.0,7947.0
46.5522,-90.9161,288.0,8947.0
46.5831,-90.9678,289.0,9034.0
44.6825,-91.1358,467.0,8374.0
43.4583,-89.7269,541.0,7563.0
46.8833,-90.8167,258.0,8689.0
43.4447,-88.8478,545.0,7445.0
42.5039,-89.0311,708.0,6890.0
43.99,-88.9411,487.0,7751.0
45.5556,-90.9592,371.0,8524.0
44.2906,-91.23,446.0,8220.0
45.0956,-91.4886,509.0,8316.0
44.8558,-88.9889,281.0,8882.0
44.9878,-88.3769,378.0,8259.0
43.0519,-88.1775,568.0,7304.0
44.1614,-88.0803,427.0,7937.0
42.6181,-89.3861,635.0,7198.0
46.5378,-91.5919,256.0,9218.0
42.6508,-88.2544,529.0,7462.0
46.0544,-90.5217,189.0,9561.0
43.7447,-90.7783,586.0,7541.0
43.0597,-89.4819,681.0,7178.0
44.0328,-88.1469,528.0,7649.0
43.7186,-87.7089,291.0,7661.0
42.5492,-88.8753,605.0,7225.0
44.6228,-88.7483,422.0,8086.0
43.0769,-89.1911,496.0,7509.0
45.8003,-91.4594,349.0,9218.0
45.3575,-88.1919,300.0,8770.0
45.5333,-92.0222,441.0,8793.0
43.6561,-89.2028,619.0,7408.0
46.0086,-92.3736,381.0,8643.0
42.6781,-90.1064,592.0,7452.0
44.3514,-87.812,358.0,7885.0
44.1331,-91.5511,648.0,7320.0
42.9608,-90.1161,499.0,7626.0
46.3333,-91.2667,318.0,9082.0
44.6197,-91.9794,563.0,7850.0
45.9169,-89.2564,331.0,8777.0
44.7303,-92.4586,527.0,7837.0
45.1708,-87.1536,321.0,7617.0
45.9336,-88.2583,211.0,9234.0
43.7953,-88.4533,509.0,7670.0
44.6997,-87.3967,289.0,7965.0
42.905,-88.8589,655.0,7160.0
46.4856,-92.2875,264.0,9080.0
43.975,-89.8308,496.0,7979.0
43.3144,-90.8486,511.0,7746.0
43.5706,-91.2294,804.0,6907.0
43.2389,-88.1222,476.0,7552.0
43.6561,-87.8144,387.0,7625.0
45.6214,-88.3603,193.0,8901.0
46.245,-91.8047,331.0,9082.0
44.4983,-88.1119,452.0,7781.0
44.5331,-88.0981,454.0,7791.0
46.4858,-90.4372,185.0,9685.0
42.9369,-88.03,511.0,7274.0
44.1186,-89.5358,510.0,7917.0
43.3311,-88.4114,470.0,7655.0
44.4169,-90.7314,364.0,8443.0
46.0003,-91.5075,408.0,8609.0
43.6542,-90.3339,540.0,7611.0
43.6408,-87.905,495.0,7529.0
45.2236,-91.1269,371.0,8530.0
43.2422,-88.2889,281.0,7930.0
43.4406,-88.6325,537.0,7552.0
46.4619,-90.1933,301.0,9168.0
43.34,-88.6006,507.0,7440.0
45.3497,-90.7483,297.0,8665.0
42.9944,-88.8042,694.0,7159.0
42.5608,-87.8156,582.0,6775.0
44.4628,-87.505,304.0,7993.0
43.8225,-91.1914,508.0,7726.0
45.4653,-91.1236,241.0,8641.0
42.5936,-88.4347,821.0,6600.0
43.0803,-88.8967,670.0,7265.0
45.3333,-88.4981,267.0,8828.0
45.3103,-88.5181,171.0,9280.0
42.8278,-90.7889,537.0,7574.0
45.5119,-88.7594,155.0,9273.0
43.3217,-89.5311,527.0,7403.0
45.8883,-89.1389,208.0,9358.0
45.5733,-92.485,478.0,8191.0
43.2117,-91.0986,820.0,6818.0
46.7781,-90.7653,259.0,8767.0
44.0869,-87.6522,399.0,7600.0
45.0983,-87.6236,457.0,7843.0
43.7028,-88.9989,396.0,7856.0
44.6319,-90.1314,455.0,8109.0
44.1747,-90.3483,402.0,8180.0
43.79,-90.0597,508.0,7597.0
43.1708,-89.8192,619.0,7273.0
45.1308,-90.3439,345.0,8713.0
46.3689,-90.6417,273.0,9186.0
44.8742,-91.9364,435.0,8077.0
45.1786,-89.6617,328.0,8758.0
43.0719,-88.0294,776.0,6779.0
45.8864,-89.7322,185.0,9635.0
46.0667,-91.8667,312.0,9106.0
44.5647,-91.6719,526.0,7828.0
42.5994,-89.6681,757.0,6981.0
43.7806,-89.3169,516.0,7671.0
44.0261,-90.0814,493.0,7833.0
44.5297,-90.6383,345.0,8412.0
45.7833,-88.7,203.0,9008.0
44.3589,-88.7189,435.0,7976.0
45.6358,-89.2417,167.0,9434.0
43.1003,-88.5036,607.0,7247.0
44.8919,-87.955,362.0,8160.0
44.0206,-88.5581,640.0,7412.0
44.98,-90.5545,305.0,8909.0
42.5806,-88.0903,586.0,7051.0
45.9336,-90.4506,266.0,9108.0
46.5372,-92.1186,273.0,9183.0
45.0281,-87.7355,216.0,8443.0
42.7489,-90.4656,626.0,7333.0
43.73,-87.9714,517.0,7541.0
43.5278,-89.4342,627.0,7345.0
43.3944,-87.8636,435.0,7334.0
46.7781,-91.3856,218.0,9111.0
43.0514,-91.135,726.0,7144.0
43.31,-89.7283,635.0,7357.0
44.5447,-90.3017,260.0,9104.0
42.7022,-87.7861,556.0,6906.0
45.8342,-89.5472,203.0,9333.0
43.5231,-90.0003,637.0,7178.0
46.1222,-89.8772,242.0,9399.0
45.5986,-89.4508,332.0,8827.0
45.4164,-91.7719,435.0,8598.0
45.53,-89.73,232.0,9136.0
43.3314,-90.3889,524.0,7568.0
45.2142,-91.8875,354.0,8807.0
43.8864,-88.7444,451.0,7809.0
44.8542,-92.6122,484.0,8281.0
43.445,-89.9697,515.0,7295.0
44.7511,-89.245,314.0,8612.0
45.4117,-92.6464,649.0,8048.0
45.9156,-89.4894,203.0,9427.0
43.2619,-89.735,501.0,7348.0
44.7631,-88.6183,448.0,8177.0
43.75,-87.7167,595.0,6979.0
46.3575,-91.8317,444.0,8640.0
42.9011,-87.8494,558.0,6930.0
43.9364,-90.8164,605.0,7638.0
45.8236,-91.8761,410.0,8627.0
44.9686,-90.9389,440.0,8340.0
44.5114,-89.5856,446.0,8104.0
44.87,-88.9044,259.0,8643.0
42.9108,-89.2133,643.0,7237.0
44.8797,-87.3356,361.0,7876.0
42.9675,-88.5497,569.0,7348.0
46.7,-92.0167,260.0,8904.0
44.9958,-88.3786,323.0,8399.0
43.4719,-88.8825,512.0,7501.0
43.9994,-91.4378,681.0,7266.0
44.1431,-87.5678,262.0,7841.0
42.6903,-88.0336,568.0,7127.0
43.5594,-90.8761,403.0,8173.0
45.3581,-86.8911,244.0,8127.0
43.1878,-88.9844,591.0,7128.0
43.1742,-88.7364,574.0,7396.0
43.0064,-88.2492,550.0,7362.0
44.3547,-89.0592,459.0,7895.0
43.0175,-88.0017,823.0,6689.0
43.3681,-88.0858,463.0,7419.0
45.4425,-91.4181,295.0,8883.0
42.8508,-88.7247,598.0,7271.0
45.7081,-89.8489,247.0,9204.0
45.8833,-91.07,273.0,9030.0
43.6089,-89.7667,468.0,7802.0
44.3881,-89.8056,591.0,7757.0
42.7292,-110.9297,94.0,8997.0
41.4,-104.1017,480.0,6692.0
43.7728,-111.0339,76.0,9185.0
41.1517,-104.6575,364.0,7170.0
41.0389,-107.6575,177.0,8194.0
44.38,-108.035,644.0,7679.0
42.6339,-106.3775,314.0,7866.0
42.8733,-110.9075,22.0,9864.0
44.6828,-107.0089,419.0,7461.0
44.1242,-106.7319,442.0,7558.0
41.5894,-108.5086,163.0,8365.0
43.6561,-107.7375,722.0,6928.0
43.2278,-110.4358,6.0,11058.0
42.2128,-111.0456,62.0,9610.0
42.7158,-109.6903,31.0,10584.0
43.4053,-108.1633,730.0,7611.0
41.2469,-109.5967,302.0,7767.0
44.3547,-106.6992,438.0,7619.0
44.5075,-109.1675,238.0,6555.0
44.7742,-107.5217,4.0,11268.0
43.3656,-109.2756,108.0,8233.0
41.0844,-104.3789,426.0,7075.0
42.8614,-106.2925,565.0,7033.0
41.3136,-106.1292,23.0,9108.0
41.1522,-104.8056,310.0,7129.0
41.7594,-104.8222,380.0,7075.0
41.3975,-110.0856,261.0,8462.0
44.9367,-109.1375,364.0,7859.0
44.5781,-106.4472,360.0,7921.0
44.5147,-109.045,417.0,7067.0
44.4139,-108.9006,430.0,7454.0
44.3367,-109.3914,200.0,7413.0
44.8711,-104.1533,661.0,7286.0
42.9589,-109.9958,12.0,10750.0
44.8675,-109.6436,17.0,9831.0
42.9281,-110.1272,5.0,11324.0
44.8728,-107.2658,333.0,7807.0
44.1833,-105.9,519.0,7833.0
44.8919,-108.5931,487.0,7898.0
44.5833,-104.7147,422.0,8091.0
44.0992,-105.1175,499.0,7743.0
43.2281,-108.9489,267.0,8029.0
42.1794,-105.4017,108.0,7984.0
42.7467,-105.3603,418.0,7517.0
43.5397,-109.6553,35.0,8975.0
43.4117,-104.9614,637.0,7017.0
44.4828,-105.8992,550.0,7569.0
41.6878,-106.4136,106.0,8307.0
44.4972,-108.3906,405.0,7818.0
41.1833,-106.6167,64.0,8406.0
41.265,-110.9508,78.0,8572.0
41.8183,-110.0564,141.0,9609.0
41.8367,-110.7703,75.0,9565.0
44.2644,-105.4919,522.0,7375.0
42.5283,-104.9153,470.0,7685.0
42.8267,-105.7878,556.0,6899.0
41.5167,-109.4703,370.0,7683.0
44.4908,-108.0411,558.0,7867.0
44.7053,-108.9558,342.0,7397.0
41.15,-105.1667,185.0,7510.0
44.6856,-104.6028,456.0,7747.0
43.4836,-110.7594,44.0,9372.0
42.4942,-107.8292,214.0,8539.0
43.7144,-106.6375,500.0,7559.0
42.5156,-104.8719,375.0,7512.0
41.8167,-110.5333,24.0,10157.0
42.2644,-110.195,71.0,9620.0
41.6378,-104.1669,585.0,6279.0
44.5619,-110.3986,5.0,11456.0
43.1828,-104.6036,698.0,7093.0
42.8447,-108.7406,213.0,8449.0
41.3408,-105.6069,70.0,8767.0
44.85,-106.2889,682.0,7155.0
42.1297,-104.39,483.0,6946.0
44.8375,-108.4042,448.0,7797.0
42.7506,-104.4811,330.0,7835.0
42.9367,-104.0669,712.0,6955.0
41.8978,-106.2017,107.0,8823.0
43.4131,-106.2772,492.0,7371.0
43.6536,-110.7169,43.0,10008.0
43.8567,-110.5889,15.0,10403.0
41.2708,-110.3306,93.0,8348.0
42.3628,-107.4444,411.0,7601.0
43.8497,-104.1886,715.0,7075.0
44.4569,-110.8328,8.0,11230.0
42.2058,-104.5561,444.0,7240.0
44.5036,-109.9639,8.0,9938.0
42.4717,-106.8528,440.0,7430.0
43.2458,-108.6942,377.0,7716.0
41.6264,-104.4936,366.0,7006.0
41.1722,-104.1583,396.0,7247.0
42.8747,-109.8592,14.0,10382.0
43.035,-106.9883,383.0,8001.0
44.7764,-108.7592,389.0,7887.0
41.7983,-107.2294,208.0,7903.0
44.9086,-105.7364,375.0,8561.0
43.245,-104.2881,657.0,7207.0
43.0308,-108.3742,461.0,7909.0
43.6056,-104.9042,395.0,8247.0
41.9167,-106.0369,107.0,8406.0
41.5778,-109.2394,321.0,7528.0
44.9917,-105.0472,523.0,7701.0
41.8667,-111.0,48.0,9790.0
41.4528,-106.8053,164.0,7967.0
42.1569,-106.9153,323.0,7919.0
44.5478,-107.7633,505.0,7623.0
44.8406,-106.8383,472.0,7765.0
42.3667,-106.105,22.0,10898.0
43.2372,-108.1097,645.0,7590.0
44.1333,-110.6658,8.0,11178.0
42.4667,-108.8,28.0,10263.0
44.5772,-106.8969,204.0,8105.0
44.4125,-104.3606,461.0,7516.0
44.0761,-108.9547,31.0,9480.0
41.7644,-105.375,220.0,7962.0
44.0647,-107.3819,631.0,6737.0
43.8111,-107.365,303.0,8545.0
43.6483,-108.2036,802.0,6411.0
43.7536,-108.1436,328.0,8312.0
43.7125,-108.6964,262.0,7777.0
42.0803,-104.2236,596.0,6847.0
42.4881,-104.1564,449.0,7555.0
44.9167,-110.4203,20.0,10280.0
44.0928,-104.6114,577.0,7646.0
44.1619,-104.3542,244.0,8553.0
41.6667,-107.9667,192.0,8688.0
44.4736,-109.4256,212.0,7485.0
44.6406,-105.3053,513.0,7350.0
42.2494,-104.6281,644.0,6189.0
42.1106,-104.9492,598.0,6190.0
44.0108,-107.9686,631.0,7689.0
43.7472,-105.7331,417.0,7881.0
44.4886,-110.0039,9.0,10350.0
44.9767,-110.6964,108.0,9071.0
41.9131,-104.3881,673.0,6236.0
60.9583,-149.1108,2.0,9890.0
62.1925,-150.495,1.0,10431.0
61.1561,-149.9847,3.0,10201.0
61.1025,-149.7169,2.0,10424.0
61.0883,-149.7561,0.0,10683.0
61.6244,-149.3397,3.0,10312.0
58.3814,-134.645,8.0,8072.0
64.8553,-147.7217,41.0,13504.0
55.38,-131.4683,19.0,6995.0
61.5633,-149.1542,5.0,10272.0
60.8142,-152.297,15.0,9527.0
61.5836,-149.0056,2.0,10521.0
61.5378,-149.0561,2.0,10828.0
61.1639,-149.7778,2.0,11352.0
61.0183,-147.5147,1.0,9608.0
63.3953,-148.895,1.0,13972.0
63.3725,-148.8442,3.0,13835.0
65.5667,-144.7653,39.0,15624.0
67.5111,-148.4925,5.0,17073.0
68.0781,-149.5647,1.0,16977.0
64.0917,-141.9211,6.0,16413.0
62.8256,-149.9061,4.0,12193.0
65.4861,-144.6364,21.0,15835.0
64.05,-145.5167,14.0,13830.0
64.8603,-147.8483,53.0,13372.0
64.925,-147.8803,50.0,12729.0
60.3925,-149.6661,4.0,9338.0
60.4875,-149.968,3.0,10517.0
55.4772,-133.1408,3.0,6883.0
64.1172,-145.7511,18.0,13945.0
64.0839,-145.6136,18.0,13799.0
63.9647,-145.105,12.0,13801.0
59.05,-158.5167,1.0,11216.0
63.6772,-144.6011,21.0,14056.0
53.895,-166.5433,1.0,8781.0
61.2344,-149.2708,2.0,10425.0
61.3192,-149.5436,15.0,10319.0
61.2967,-149.44,4.0,10554.0
64.6667,-147.1,51.0,13639.0
63.4258,-150.3117,3.0,12909.0
61.4494,-149.3231,11.0,10494.0
64.8758,-148.0439,29.0,13137.0
64.8464,-148.0256,22.0,14135.0
64.9111,-147.9242,20.0,14302.0
64.8172,-147.8739,24.0,14116.0
64.8342,-147.7911,59.0,13287.0
62.5422,-153.6206,8.0,13076.0
65.0033,-147.3408,39.0,12917.0
61.2272,-149.6503,4.0,10716.0
64.9592,-147.6261,15.0,13413.0
58.25,-134.9,2.0,7855.0
64.7408,-156.8756,27.0,14227.0
64.9767,-147.5211,21.0,13459.0
61.1,-149.6936,1.0,11271.0
62.1086,-145.5328,7.0,13826.0
59.2381,-135.4494,8.0,8951.0
59.4503,-136.3614,13.0,10000.0
61.9872,-152.0758,10.0,11225.0
63.8717,-149.0169,24.0,12867.0
59.7444,-151.5514,1.0,10208.0
58.1072,-135.4278,6.0,7980.0
60.8983,-149.6286,2.0,10346.0
59.555,-154.4983,1.0,10400.0
58.2989,-134.4111,10.0,7842.0
60.3667,-151.3833,0.0,11065.0
60.6692,-151.3228,1.0,10704.0
61.6794,-144.7639,2.0,12911.0
64.9156,-148.2711,44.0,12699.0
58.1914,-152.3722,1.0,8848.0
64.1942,-149.4314,37.0,13543.0
57.8047,-152.3561,0.0,8733.0
67.25,-162.8,8.0,15944.0
70.3167,-149.5833,1.0,18895.0
62.4528,-146.6789,7.0,14223.0
61.6294,-149.0297,1.0,10896.0
64.8833,-147.25,47.0,13285.0
56.3936,-134.6625,1.0,7708.0
60.5181,-148.093,1.0,9388.0
64.9989,-150.638,37.0,14037.0
61.5664,-149.2542,4.0,10443.0
63.7175,-148.9692,4.0,13560.0
65.2222,-147.1667,16.0,14070.0
61.4253,-149.4075,3.0,10744.0
60.5028,-149.4264,3.0,10260.0
62.3978,-142.9967,2.0,14364.0
64.7581,-147.3253,37.0,13943.0
61.8,-144.9833,3.0,13058.0
61.5889,-149.0992,16.0,9534.0
63.0322,-145.4983,1.0,14266.0
57.9578,-136.2214,2.0,8220.0
61.5333,-149.0833,1.0,10703.0
61.4169,-150.0819,5.0,10572.0
60.7833,-148.8333,0.0,10311.0
62.6211,-141.0061,13.0,14811.0
56.2472,-134.6447,2.0,7240.0
60.2036,-154.3164,6.0,10537.0
60.0503,-148.0672,1.0,8710.0
62.0911,-152.735,1.0,12820.0
64.4942,-146.9767,10.0,13823.0
55.3167,-160.5167,0.0,8702.0
60.3539,-149.3483,1.0,10251.0
61.8125,-147.4992,0.0,13471.0
61.5175,-144.1914,3.0,13075.0
62.7089,-143.9808,3.0,13820.0
60.4194,-151.1336,0.0,11275.0
62.5333,-145.5167,2.0,14500.0
61.9128,-150.0989,6.0,12025.0
61.7139,-148.9089,2.0,10591.0
61.8167,-147.55,0.0,13416.0
63.3519,-143.0422,23.0,14602.0
61.6511,-145.1703,2.0,13718.0
59.4356,-151.4136,1.0,9588.0
64.8656,-146.9542,53.0,12987.0
64.8569,-147.8611,52.0,13306.0
60.7986,-148.0872,4.0,8850.0
61.5333,-149.4333,2.0,10101.0
61.7067,-149.9978,11.0,11763.0
60.7764,-148.6858,7.0,8702.0
61.7481,-150.0542,16.0,11739.0
67.4192,-150.1069,8.0,15693.0
64.7803,-147.275,7.0,14293.0
56.4733,-132.3875,4.0,7458.0
19.5189,-155.1414,1028.0,153.0
20.7603,-156.2469,2.0,3932.0
20.7947,-156.0153,3373.0,1.0
19.43,-155.2567,72.0,1323.0
20.2403,-155.8389,2626.0,2.0
21.3153,-157.9992,3954.0,1.0
20.5569,-156.575,2162.0,14.0
20.8906,-156.2128,1726.0,166.0
19.5336,-155.9258,1773.0,6.0
22.1297,-159.6586,29.0,2218.0
21.4167,-157.8167,3592.0,1.0
21.4233,-157.8014,4348.0,0.0
19.3167,-155.8833,3249.0,0.0
19.7281,-156.0589,4533.0,0.0
19.9697,-155.2364,2224.0,12.0
21.6792,-157.9453,3535.0,2.0
22.2139,-159.4044,3233.0,2.0
20.7583,-156.3211,277.0,666.0
20.7008,-156.3561,182.0,848.0
19.5494,-155.3011,3.0,3694.0
20.8789,-156.6742,4276.0,0.0
20.7894,-156.9486,2372.0,10.0
21.9,-159.4211,3784.0,5.0
21.3331,-157.8025,2825.0,4.0
19.5361,-155.5767,0.0,6902.0
19.0647,-155.5886,2739.0,1.0
20.6617,-156.0442,3641.0,0.0
20.0167,-155.2833,3031.0,1.0
21.5739,-158.0378,2576.0,19.0
19.2706,-155.8747,1423.0,42.0
20.0386,-155.3683,2010.0,9.0
21.5383,-158.0892,3384.0,1.0
22.1961,-159.5561,2449.0,21.0
22.2181,-159.4828,3187.0,2.0
20.0256,-155.8219,3266.0,1.0
21.3814,-158.1197,2301.0,25.0
19.1047,-155.7867,977.0,129.0
21.4992,-158.0108,2489.0,12.0
21.4517,-157.8489,3367.0,1.0
21.3356,-157.7114,3912.0,1.0
21.6369,-158.0536,3468.0,6.0
21.9592,-159.6758,3714.0,1.0
38.07,-102.6881,1121.0,5559.0
39.5264,-107.7264,541.0,6624.0
39.8328,-104.6575,769.0,6059.0
35.695,-101.395,1840.0,3767.0
39.2447,-102.2842,790.0,6120.0
35.0028,-105.6628,364.0,5925.0
37.2833,-102.6139,1028.0,5282.0
35.6575,-109.0614,283.0,6413.0
36.6817,-101.5053,1482.0,4459.0
31.9206,-102.3867,2456.0,2484.0
30.0481,-102.2131,2724.0,1819.0
31.6219,-102.8072,2371.0,2446.0
34.3558,-106.8858,1401.0,4100.0
33.9558,-102.7739,1227.0,4087.0
36.5992,-101.595,1336.0,4785.0
38.5439,-107.6928,80.0,8340.0
37.2553,-108.5036,302.0,6782.0
37.8639,-103.8225,911.0,5862.0
38.87,-100.9628,1115.0,5656.0
32.0408,-100.2494,2085.0,2797.0
32.6136,-106.7414,1468.0,3713.0
34.0561,-117.6003,1709.0,1537.0
35.1442,-111.6664,117.0,6943.0
33.6267,-116.1594,3687.0,1182.0
33.8017,-118.3411,594.0,1481.0
31.5883,-110.3442,1779.0,2270.0
32.8356,-114.3942,4417.0,880.0
32.8158,-117.1394,845.0,1542.0
32.8342,-115.5786,3977.0,1029.0
32.65,-114.6167,4650.0,687.0
33.3,-117.35,689.0,1806.0
34.7411,-118.2117,1882.0,2936.0
36.6206,-116.0278,2196.0,2996.0
36.9261,-111.4478,1852.0,3948.0
32.6233,-116.4728,842.0,2984.0
33.8719,-117.9789,1252.0,1225.0
33.9228,-118.3342,805.0,1132.0
39.6014,-116.0056,288.0,7376.0
33.9519,-117.4386,1757.0,1447.0
33.1281,-117.2794,486.0,1666.0
32.5722,-116.9794,625.0,1736.0
33.9753,-117.6361,1336.0,1831.0
33.6883,-112.0817,3889.0,1290.0
33.6228,-111.9106,3954.0,1196.0
35.9461,-112.1547,89.0,7206.0
31.4208,-110.8458,1841.0,2146.0
33.1533,-79.3636,2031.0,2120.0
39.0131,-79.4742,138.0,7025.0
37.2908,-75.9269,1313.0,3684.0
39.645,-77.4681,795.0,5485.0
38.1417,-76.4292,1349.0,3981.0
35.9706,-79.0931,1279.0,3623.0
37.9975,-78.4656,1083.0,4419.0
39.8592,-75.7861,734.0,5452.0
39.2956,-80.2289,744.0,5242.0
39.345,-81.4392,956.0,4972.0
36.0003,-89.41,1774.0,3643.0
35.7425,-81.3819,1363.0,3620.0
35.5931,-88.9167,1699.0,3574.0
35.4319,-82.5375,863.0,4195.0
32.6847,-83.6528,2166.0,2323.0
37.0683,-88.7719,1541.0,4131.0
30.8356,-85.1839,2562.0,1649.0
33.3644,-81.9633,2088.0,2470.0
32.13,-81.21,2458.0,1811.0
36.0028,-84.2486,1442.0,3798.0
35.9508,-85.0814,990.0,4264.0
37.0872,-84.0769,1191.0,4205.0
30.4,-81.4167,3003.0,1048.0
30.35,-87.3167,2501.0,1603.0
34.6439,-86.7861,1951.0,3002.0
37.2958,-81.2078,854.0,4588.0
38.365,-82.555,1135.0,4513.0
32.55,-88.5667,2150.0,2462.0
39.4519,-87.3089,994.0,5369.0
34.8831,-82.2203,1717.0,3048.0
37.7836,-81.1231,558.0,5340.0
31.8606,-86.0122,2071.0,2329.0
32.8661,-87.2383,1722.0,2943.0
30.2119,-85.6828,2806.0,1285.0
39.8344,-88.8656,1049.0,5522.0
33.7792,-84.5214,1744.0,2880.0
37.5908,-83.3131,1156.0,4235.0
39.1333,-86.6167,927.0,5265.0
36.6239,-87.4194,1431.0,4018.0
32.3847,-94.7117,2423.0,2259.0
31.0667,-97.8333,2855.0,1733.0
30.5892,-96.3647,3089.0,1607.0
38.8,-97.65,1648.0,4870.0
32.8978,-97.0189,2755.0,2286.0
37.6544,-97.4425,1686.0,4592.0
31.05,-93.1833,2565.0,1807.0
35.21,-99.12,1974.0,3639.0
31.1333,-97.7167,2744.0,1866.0
37.2253,-89.5706,1453.0,4391.0
39.1353,-96.6778,1363.0,5317.0
30.125,-93.2158,2808.0,1491.0
32.3206,-90.0778,2258.0,2392.0
38.8169,-92.2183,1248.0,5024.0
39.2972,-94.7306,1360.0,5133.0
31.4,-93.2833,2391.0,2019.0
34.5583,-98.4172,2318.0,3151.0
32.35,-94.65,2472.0,2168.0
34.8364,-92.2619,2170.0,3006.0
35.8311,-90.6464,1827.0,3654.0
35.5342,-97.6469,1969.0,3635.0
37.2839,-98.5528,1770.0,4456.0
36.7683,-96.0261,1759.0,4069.0
38.5714,-90.1572,1322.0,4727.0
34.29,-93.06,2140.0,2934.0
38.5911,-92.1558,1357.0,4649.0
36.1625,-97.0894,1909.0,3783.0
38.6572,-90.6558,1361.0,4776.0
38.85,-94.7392,1348.0,4935.0
32.2314,-98.2319,2241.0,2717.0
32.6808,-96.8681,2571.0,2247.0
37.7461,-97.2211,1579.0,4625.0
36.7725,-90.3247,1561.0,4075.0
34.3622,-98.9761,2399.0,3051.0
33.2061,-97.1989,2423.0,2707.0
38.7042,-93.1833,1491.0,4570.0
